studentid;emaildatum;anzahl_emails
31260603;29.07.2019;1
27375657;29.07.2019;1
31234659;11.08.2019;1
31249200;11.08.2019;1
31252821;11.08.2019;1
31237077;11.08.2019;1
31252746;11.08.2019;1
31261182;29.07.2019;1
31262082;29.07.2019;1
31248243;29.07.2019;1
31260471;29.07.2019;1
31250400;29.07.2019;1
31258080;11.08.2019;1
31237152;11.08.2019;1
31246089;30.07.2019;1
31240470;11.08.2019;1
31261644;30.07.2019;1
31229073;11.08.2019;1
28276893;30.07.2019;1
31252413;30.07.2019;1
31253262;11.08.2019;1
31260618;30.07.2019;1
31252248;30.07.2019;1
31260564;30.07.2019;1
31252602;11.08.2019;1
31259199;11.08.2019;1
30951078;31.07.2019;1
31254969;11.08.2019;1
31261620;31.07.2019;1
31245495;11.08.2019;1
31259988;11.08.2019;1
31250526;31.07.2019;1
31237419;11.08.2019;1
31238952;11.08.2019;1
31239036;11.08.2019;1
31249554;31.07.2019;1
31228941;11.08.2019;1
31248201;31.07.2019;1
31262412;31.07.2019;1
31260126;12.08.2019;1
31265391;31.07.2019;1
31236090;12.08.2019;1
31245813;12.08.2019;1
31255899;31.07.2019;1
31259022;12.08.2019;1
31255908;12.08.2019;1
31225830;01.08.2019;1
31249479;01.08.2019;1
30208269;13.08.2019;1
30118287;13.08.2019;1
31240707;13.08.2019;1
31260516;13.08.2019;1
30262299;13.08.2019;1
31256028;01.08.2019;1
31255206;13.08.2019;1
31245684;13.08.2019;2
31228425;13.08.2019;1
31242711;01.08.2019;1
31232223;13.08.2019;1
31256091;13.08.2019;1
31248984;01.08.2019;1
31262112;13.08.2019;1
31222278;14.08.2019;1
31260984;01.08.2019;1
31258854;14.08.2019;1
31242363;01.08.2019;1
31259763;01.08.2019;1
31257435;14.08.2019;1
31238526;01.08.2019;1
31247799;14.08.2019;1
31240152;14.08.2019;1
31241427;01.08.2019;1
31244697;01.08.2019;1
31256301;14.08.2019;1
31243242;14.08.2019;1
31247832;02.08.2019;1
31259076;14.08.2019;1
31239480;02.08.2019;1
31252536;14.08.2019;1
30235875;14.08.2019;1
31257024;02.08.2019;1
31205301;14.08.2019;1
31250526;02.08.2019;1
31261275;02.08.2019;1
31244742;02.08.2019;1
31261062;14.08.2019;1
31128768;02.08.2019;1
31253907;02.08.2019;1
31260687;02.08.2019;1
31238676;02.08.2019;1
31261338;02.08.2019;2
31244691;02.08.2019;1
31239189;02.08.2019;2
31235442;02.08.2019;1
31247766;02.08.2019;1
27923271;14.08.2019;1
30540852;02.08.2019;3
31262055;02.08.2019;1
31250430;02.08.2019;1
31239048;14.08.2019;1
31244943;02.08.2019;1
31253598;02.08.2019;1
31257462;02.08.2019;1
31249956;14.08.2019;1
31252797;14.08.2019;1
31241091;02.08.2019;1
31208460;02.08.2019;1
31260366;02.08.2019;1
31238739;02.08.2019;1
28123518;02.08.2019;1
31261311;02.08.2019;1
31244775;14.08.2019;1
31262499;02.08.2019;1
31244490;03.08.2019;1
31255053;15.08.2019;1
31242426;03.08.2019;1
31237917;03.08.2019;1
30574392;15.08.2019;1
30618147;03.08.2019;1
31240680;03.08.2019;1
31238079;03.08.2019;1
31252746;03.08.2019;1
31261644;03.08.2019;1
31258536;03.08.2019;1
31255908;03.08.2019;1
27427674;15.08.2019;1
27474636;15.08.2019;1
28155438;15.08.2019;1
30832059;03.08.2019;1
31260234;15.08.2019;1
27618387;03.08.2019;1
31217232;15.08.2019;1
30458649;15.08.2019;1
27374385;03.08.2019;1
31259805;03.08.2019;1
31246506;15.08.2019;1
31229502;15.08.2019;1
31256673;15.08.2019;1
31239162;03.08.2019;1
31262499;03.08.2019;1
31247943;03.08.2019;1
31261365;03.08.2019;1
28049355;15.08.2019;1
31260060;15.08.2019;1
31247292;15.08.2019;1
31260015;15.08.2019;1
27378576;03.08.2019;1
31251258;03.08.2019;1
31223190;03.08.2019;1
31255911;03.08.2019;1
31261944;16.08.2019;1
30711318;16.08.2019;1
31241256;16.08.2019;1
31252263;16.08.2019;1
31085625;16.08.2019;1
27793950;16.08.2019;1
31228635;04.08.2019;1
31024236;04.08.2019;1
31236441;16.08.2019;1
31260822;04.08.2019;1
30798630;04.08.2019;1
31230045;04.08.2019;1
31160805;16.08.2019;1
31244829;16.08.2019;1
31020732;16.08.2019;1
31257036;04.08.2019;1
30688308;04.08.2019;1
31253280;04.08.2019;1
31240071;16.08.2019;1
31004961;16.08.2019;1
31236357;04.08.2019;1
31256028;16.08.2019;1
31232370;16.08.2019;1
30435732;04.08.2019;1
31248675;16.08.2019;1
31253802;04.08.2019;1
31228467;16.08.2019;1
31250688;04.08.2019;1
31248627;16.08.2019;1
31236948;16.08.2019;1
31235130;04.08.2019;1
28276893;16.08.2019;1
31229655;04.08.2019;1
30094062;04.08.2019;1
31254969;17.08.2019;1
31236387;17.08.2019;1
31220547;04.08.2019;1
31250208;17.08.2019;1
31213809;04.08.2019;1
31227519;04.08.2019;1
31232400;17.08.2019;1
31237962;17.08.2019;1
31253718;05.08.2019;1
30966690;17.08.2019;1
31217418;05.08.2019;1
31244697;17.08.2019;1
31235481;17.08.2019;1
31224738;05.08.2019;1
31237992;17.08.2019;1
30374043;17.08.2019;1
31246851;05.08.2019;1
31261626;05.08.2019;1
31245843;05.08.2019;1
31238526;05.08.2019;1
31020732;18.08.2019;1
31260987;18.08.2019;1
31244742;18.08.2019;1
31249098;06.08.2019;1
31258695;18.08.2019;1
31258926;06.08.2019;1
31139085;18.08.2019;1
31255119;18.08.2019;2
31245294;18.08.2019;1
31228920;18.08.2019;1
30587184;18.08.2019;1
31238967;18.08.2019;2
31255119;06.08.2019;1
30340290;18.08.2019;1
31007832;18.08.2019;1
31248957;18.08.2019;1
31257813;18.08.2019;1
31261752;18.08.2019;1
31251231;18.08.2019;1
31216374;07.08.2019;1
31261011;07.08.2019;1
31259979;07.08.2019;1
31259220;07.08.2019;1
31253571;07.08.2019;1
31239312;07.08.2019;1
31248618;07.08.2019;1
31234422;07.08.2019;1
31236420;07.08.2019;1
31065933;07.08.2019;1
31209351;07.08.2019;1
30496281;07.08.2019;1
31261599;07.08.2019;1
31237587;07.08.2019;1
31249062;08.08.2019;1
31252152;08.08.2019;1
31261527;08.08.2019;1
31259289;08.08.2019;1
31235967;08.08.2019;1
31237431;08.08.2019;1
30484329;08.08.2019;1
27695190;08.08.2019;1
31248750;08.08.2019;1
30989646;28.08.2019;1
31241889;28.08.2019;1
31251078;28.08.2019;1
31067031;08.08.2019;1
31213809;29.08.2019;1
28125717;08.08.2019;1
30647718;08.08.2019;1
31232100;08.08.2019;1
31256538;29.08.2019;1
31229808;29.08.2019;1
28015575;08.08.2019;1
31259169;29.08.2019;1
31234233;29.08.2019;1
27624372;29.08.2019;1
31235880;29.08.2019;1
31260651;29.08.2019;1
31243272;29.08.2019;1
31240689;09.08.2019;1
31223571;29.08.2019;1
31240347;09.08.2019;1
31255659;09.08.2019;1
31259031;30.08.2019;1
31262112;30.08.2019;1
31247502;30.08.2019;1
31252773;30.08.2019;1
31247415;30.08.2019;1
31246899;30.08.2019;1
31250859;30.08.2019;1
31260435;30.08.2019;1
31243425;18.08.2019;1
31245972;18.08.2019;1
31245294;31.08.2019;1
31220883;31.08.2019;1
31203027;31.08.2019;1
31259400;19.08.2019;1
31241040;19.08.2019;1
31237182;19.08.2019;1
30837972;31.08.2019;1
31240782;31.08.2019;1
31235964;19.08.2019;1
31221609;31.08.2019;1
31261143;31.08.2019;1
30835095;31.08.2019;1
31252452;31.08.2019;1
31236684;20.08.2019;1
31262493;31.08.2019;1
31253463;31.08.2019;1
31243137;20.08.2019;1
31233135;31.08.2019;1
31223952;20.08.2019;1
31259892;21.08.2019;1
31236441;21.08.2019;2
31248957;21.08.2019;1
31256301;21.08.2019;2
31241910;01.09.2019;1
31252314;01.09.2019;1
31255659;01.09.2019;2
31218585;01.09.2019;1
31245270;01.09.2019;1
31235151;01.09.2019;1
31241691;01.09.2019;1
30090078;21.08.2019;1
31229037;01.09.2019;1
31018401;21.08.2019;1
31237806;21.08.2019;1
31239162;02.09.2019;1
31252872;22.08.2019;1
31261815;02.09.2019;1
31242408;03.09.2019;1
31240689;03.09.2019;1
31254624;03.09.2019;1
31247457;22.08.2019;1
27777426;03.09.2019;1
31235883;22.08.2019;1
31218060;03.09.2019;1
31195467;03.09.2019;1
27278922;03.09.2019;1
31231815;22.08.2019;1
28113873;22.08.2019;1
31237572;04.09.2019;1
31253328;22.08.2019;1
31236963;22.08.2019;1
31236384;22.08.2019;1
30163392;22.08.2019;1
31233708;22.08.2019;1
31233474;04.09.2019;1
31236543;04.09.2019;1
31234704;04.09.2019;1
31138281;04.09.2019;1
31261776;13.10.2019;1
30718431;04.09.2019;1
31229985;04.09.2019;1
31255830;04.09.2019;1
31227564;04.09.2019;1
31253721;04.09.2019;1
31252470;04.09.2019;1
31249029;13.10.2019;1
30951906;04.09.2019;1
30837972;04.09.2019;1
31057152;04.09.2019;1
31219497;04.09.2019;1
31245306;13.10.2019;1
30144405;13.10.2019;1
31253346;04.09.2019;1
31261626;04.09.2019;1
30652092;04.09.2019;1
31234848;04.09.2019;1
30815940;13.10.2019;1
31251864;13.10.2019;1
30280305;04.09.2019;1
27374385;13.10.2019;1
30485298;13.10.2019;1
31222737;22.08.2019;1
31253445;04.09.2019;1
27914982;22.08.2019;1
31257216;22.08.2019;1
31227963;22.08.2019;1
31262499;22.08.2019;1
31241193;22.08.2019;1
31259355;05.09.2019;1
31261638;05.09.2019;1
31251123;05.09.2019;1
31262163;05.09.2019;1
31249029;23.08.2019;1
31232478;05.09.2019;1
31284576;05.09.2019;1
31055727;23.08.2019;1
31248801;05.09.2019;1
31023687;23.08.2019;1
31261062;05.09.2019;1
31202646;23.08.2019;1
31260459;05.09.2019;1
31245687;05.09.2019;1
31247457;23.08.2019;1
31093794;05.09.2019;1
31248528;05.09.2019;1
31253898;05.09.2019;1
31228980;23.08.2019;1
31248915;23.08.2019;1
31155891;23.08.2019;1
31248075;05.09.2019;1
31239063;23.08.2019;1
30340290;23.08.2019;1
31235763;23.08.2019;1
31238661;23.08.2019;1
31245228;23.08.2019;2
31262130;05.09.2019;1
31261185;05.09.2019;1
31240590;23.08.2019;1
31223091;23.08.2019;1
31224870;23.08.2019;1
31212093;05.09.2019;1
31258278;23.08.2019;2
31239549;23.08.2019;1
31226460;23.08.2019;2
31255503;23.08.2019;1
31242168;23.08.2019;1
31226901;05.09.2019;1
31228467;23.08.2019;1
31233684;06.09.2019;1
31256928;23.08.2019;1
31238943;23.08.2019;1
31235940;06.09.2019;1
31251150;23.08.2019;1
31249182;23.08.2019;1
31237992;23.08.2019;1
31230147;06.09.2019;1
31239996;24.08.2019;1
31246332;24.08.2019;1
27495288;06.09.2019;1
31251738;24.08.2019;1
30340290;06.09.2019;1
31233486;06.09.2019;1
31236837;24.08.2019;1
31260591;24.08.2019;1
31236897;06.09.2019;1
31255728;06.09.2019;1
31252452;06.09.2019;1
30862035;24.08.2019;1
31260984;24.08.2019;1
31234608;24.08.2019;1
30827439;24.08.2019;1
28015575;24.08.2019;1
31249047;06.09.2019;1
31254765;24.08.2019;1
31248516;24.08.2019;1
31239474;24.08.2019;1
31235307;24.08.2019;1
31244691;24.08.2019;1
31260837;24.08.2019;1
31237077;24.08.2019;1
31210593;07.09.2019;1
31231719;07.09.2019;1
31242429;07.09.2019;1
30858489;07.09.2019;1
30384135;07.09.2019;1
31253556;24.08.2019;1
31241364;24.08.2019;1
31238067;24.08.2019;1
31232943;07.09.2019;1
31244742;07.09.2019;1
31218981;25.08.2019;1
30935664;07.09.2019;1
31233537;07.09.2019;1
31258086;25.08.2019;1
31252755;25.08.2019;1
31242612;25.08.2019;1
31238865;25.08.2019;1
31240653;25.08.2019;1
31163253;25.08.2019;1
31246011;25.08.2019;1
31246200;26.08.2019;1
30850953;26.08.2019;1
31230600;26.08.2019;1
31235781;07.09.2019;1
28139253;26.08.2019;1
31259121;26.08.2019;1
31260420;19.09.2019;1
31244124;26.08.2019;1
31250937;26.08.2019;1
31250004;26.08.2019;1
31238805;19.09.2019;1
31235631;27.08.2019;1
28002534;19.09.2019;1
31246611;19.09.2019;1
31225854;19.09.2019;1
31250505;19.09.2019;1
31186875;27.08.2019;1
31233300;27.08.2019;1
31210983;20.09.2019;1
31254285;20.09.2019;1
31220799;20.09.2019;1
31240707;27.08.2019;1
31258578;27.08.2019;1
31244421;27.08.2019;1
31260591;20.09.2019;1
30715932;20.09.2019;1
31246971;20.09.2019;1
30893037;28.08.2019;1
31256799;20.09.2019;1
31253280;20.09.2019;1
31255620;20.09.2019;1
31258611;20.09.2019;1
31254627;28.08.2019;1
31242927;28.08.2019;1
31249620;20.09.2019;1
31259775;20.09.2019;1
31245978;20.09.2019;1
31241910;20.09.2019;1
31249956;20.09.2019;1
30353436;28.08.2019;1
31257411;28.08.2019;1
31257108;28.08.2019;1
31231248;28.08.2019;1
31252458;28.08.2019;1
31258278;28.08.2019;1
31261137;21.09.2019;1
31230126;28.08.2019;1
31253691;28.08.2019;1
31248582;21.09.2019;1
31236543;28.08.2019;1
31222371;21.09.2019;1
31240809;28.08.2019;1
30680514;21.09.2019;1
31203027;21.09.2019;1
31246272;21.09.2019;1
31261638;21.09.2019;1
31260987;21.09.2019;1
31249317;21.09.2019;1
28236960;21.09.2019;1
31245879;21.09.2019;1
30970935;21.09.2019;1
31243557;21.09.2019;1
31241379;22.09.2019;1
30854331;22.09.2019;1
31240809;22.09.2019;1
31231596;22.09.2019;1
31236894;22.09.2019;1
31244130;22.09.2019;1
31253754;22.09.2019;1
27563394;07.09.2019;1
31253316;23.09.2019;1
31257441;07.09.2019;1
31249725;23.09.2019;1
31243683;07.09.2019;1
31055727;23.09.2019;1
31246083;23.09.2019;1
31287366;23.09.2019;1
31244745;23.09.2019;1
31248915;07.09.2019;1
31239024;07.09.2019;1
31075023;07.09.2019;1
31254609;07.09.2019;1
31238397;07.09.2019;1
30465954;24.09.2019;1
31244697;07.09.2019;1
31248909;07.09.2019;1
30071898;24.09.2019;1
31222497;24.09.2019;1
31259856;24.09.2019;1
31248885;24.09.2019;1
31247799;08.09.2019;1
31256334;24.09.2019;1
27971097;24.09.2019;1
31241805;24.09.2019;1
31226088;25.09.2019;1
31232259;08.09.2019;1
27798648;25.09.2019;1
31234155;08.09.2019;1
31250199;25.09.2019;1
31224870;25.09.2019;1
31222353;25.09.2019;1
31255080;08.09.2019;1
31259355;08.09.2019;1
31240929;25.09.2019;1
31258161;08.09.2019;1
27322869;08.09.2019;2
31226886;08.09.2019;1
27816021;25.09.2019;1
30671238;09.09.2019;1
31258632;09.09.2019;1
31248705;09.09.2019;1
31230429;09.09.2019;1
31244856;09.09.2019;1
31239006;26.09.2019;1
31262061;26.09.2019;1
31248717;26.09.2019;1
31228686;26.09.2019;1
31239633;26.09.2019;1
31260429;26.09.2019;1
31238250;10.09.2019;1
30586278;26.09.2019;1
31220463;10.09.2019;1
31235307;10.09.2019;1
31260435;10.09.2019;1
31226481;10.09.2019;1
31238634;26.09.2019;1
27427707;10.09.2019;2
31239162;26.09.2019;1
31248423;10.09.2019;1
31250727;26.09.2019;1
31255986;26.09.2019;1
30188811;11.09.2019;1
31180563;11.09.2019;1
31239063;27.09.2019;1
30508536;27.09.2019;1
31245714;11.09.2019;1
31055727;27.09.2019;1
31247679;11.09.2019;1
31248822;27.09.2019;1
31247916;11.09.2019;1
31248243;11.09.2019;1
31257078;27.09.2019;1
31239462;11.09.2019;1
31254411;11.09.2019;1
31223211;11.09.2019;1
27601641;11.09.2019;1
31236519;27.09.2019;1
31259085;27.09.2019;1
31222353;27.09.2019;1
31262163;11.09.2019;1
31259220;27.09.2019;1
31261818;27.09.2019;1
31228806;11.09.2019;1
31241871;11.09.2019;1
31241550;27.09.2019;1
31258080;11.09.2019;1
31254411;27.09.2019;1
31240146;11.09.2019;1
31236663;27.09.2019;1
31261746;11.09.2019;1
31247154;28.09.2019;1
31247226;28.09.2019;1
31249815;28.09.2019;1
31252080;28.09.2019;1
31177077;28.09.2019;2
31241571;28.09.2019;1
31249641;28.09.2019;1
30762387;12.09.2019;1
30242367;12.09.2019;1
31231572;12.09.2019;1
31253040;28.09.2019;1
31236195;28.09.2019;1
31235763;28.09.2019;1
31250199;28.09.2019;1
31236186;28.09.2019;1
30736623;28.09.2019;1
31248603;12.09.2019;1
30489252;12.09.2019;1
31258491;12.09.2019;1
31256976;12.09.2019;1
31226202;28.09.2019;1
31254063;12.09.2019;1
31232064;12.09.2019;1
31222737;12.09.2019;1
31245003;12.09.2019;1
31245063;12.09.2019;1
31234920;12.09.2019;1
31240809;13.09.2019;1
31217847;13.09.2019;1
31232349;29.09.2019;1
28149732;13.09.2019;1
31215249;13.09.2019;1
30227517;29.09.2019;1
31238493;29.09.2019;1
31251645;29.09.2019;1
30858489;29.09.2019;1
31257993;29.09.2019;1
31252296;29.09.2019;1
30867684;13.09.2019;1
31258026;13.09.2019;1
31261854;29.09.2019;1
31176540;29.09.2019;1
31206468;13.09.2019;2
28229244;30.09.2019;1
31248582;30.09.2019;1
31278567;13.09.2019;1
31226085;30.09.2019;1
31284576;13.09.2019;1
31246854;14.09.2019;1
31240809;14.09.2019;1
31248732;14.09.2019;1
31244697;14.09.2019;1
31246962;14.09.2019;1
31239612;14.09.2019;1
27412290;14.09.2019;1
31242606;14.09.2019;1
31240689;14.09.2019;1
31238949;14.09.2019;1
31228554;15.09.2019;1
27658956;15.09.2019;1
31257486;15.09.2019;1
27420741;15.09.2019;1
30958950;15.09.2019;1
31242300;15.09.2019;1
31252890;15.09.2019;1
31240809;15.09.2019;1
31250088;15.09.2019;2
31248429;15.09.2019;1
30775416;15.09.2019;1
31239426;15.09.2019;1
31248312;16.09.2019;1
31232895;16.09.2019;1
31240311;16.09.2019;1
31244856;16.09.2019;1
30359907;16.09.2019;1
31220799;17.09.2019;1
27404493;17.09.2019;1
31245990;17.09.2019;1
31285377;17.09.2019;1
31237431;17.09.2019;1
30975162;17.09.2019;1
31260408;17.09.2019;1
31226460;18.09.2019;2
31197543;10.10.2019;1
31259433;10.10.2019;2
31262082;10.10.2019;1
31281255;18.09.2019;1
31235523;11.10.2019;1
31244691;18.09.2019;1
31236495;11.10.2019;1
31252257;18.09.2019;1
30839070;18.09.2019;1
31231788;11.10.2019;1
31249686;18.09.2019;1
31276299;11.10.2019;1
27658956;11.10.2019;1
31238856;11.10.2019;1
31252182;11.10.2019;1
31201311;11.10.2019;1
31245168;11.10.2019;1
31251864;18.09.2019;1
31261080;18.09.2019;1
31249458;18.09.2019;1
30601584;18.09.2019;1
31251735;11.10.2019;1
31235310;12.10.2019;1
31252659;19.09.2019;1
31243671;12.10.2019;1
30200334;12.10.2019;1
31238145;19.09.2019;1
31226364;19.09.2019;1
31244775;12.10.2019;1
31236402;12.10.2019;1
31253121;12.10.2019;1
31245168;12.10.2019;1
31258167;12.10.2019;1
31231863;12.10.2019;1
31239663;12.10.2019;1
31215384;13.10.2019;1
31260351;14.10.2019;1
31232073;14.10.2019;1
31250079;14.10.2019;1
30208173;15.10.2019;1
31235109;19.09.2019;1
31249437;15.10.2019;1
31222794;30.09.2019;1
31228965;01.10.2019;1
31237407;01.10.2019;1
30775416;01.10.2019;1
31252383;16.10.2019;1
28143918;01.10.2019;1
31245975;01.10.2019;1
27770805;16.10.2019;1
31244715;16.10.2019;1
31249050;01.10.2019;1
31256370;16.10.2019;1
31009986;01.10.2019;1
31236306;16.10.2019;1
31235208;02.10.2019;1
28058796;16.10.2019;1
31252005;16.10.2019;1
31255293;16.10.2019;1
31215768;16.10.2019;1
31228965;02.10.2019;1
31241640;17.10.2019;1
31261230;02.10.2019;1
31246728;17.10.2019;1
31259517;17.10.2019;1
31242873;02.10.2019;1
31220463;02.10.2019;1
30893037;17.10.2019;1
30200334;02.10.2019;1
31237692;02.10.2019;2
30710277;17.10.2019;1
31243452;02.10.2019;1
31247502;02.10.2019;1
31213905;17.10.2019;1
30902385;17.10.2019;1
31246899;02.10.2019;1
31252119;02.10.2019;1
31243263;17.10.2019;1
31234428;17.10.2019;1
31254567;02.10.2019;1
31175892;03.10.2019;1
31234704;03.10.2019;1
30441684;18.10.2019;1
31219041;03.10.2019;1
31237821;18.10.2019;1
31237671;18.10.2019;1
31237374;03.10.2019;1
30060699;18.10.2019;1
31207464;03.10.2019;1
31241001;18.10.2019;1
31231908;18.10.2019;1
31213809;18.10.2019;1
31252920;18.10.2019;1
31232922;03.10.2019;1
31249530;18.10.2019;1
31219527;18.10.2019;1
31204182;03.10.2019;1
31242882;03.10.2019;1
31239996;03.10.2019;1
31246452;03.10.2019;1
31243827;03.10.2019;1
31249620;03.10.2019;1
30936000;03.10.2019;2
31258365;19.10.2019;2
31228467;03.10.2019;1
31253355;03.10.2019;1
31222416;19.10.2019;1
31261245;03.10.2019;1
31229049;19.10.2019;1
28109646;19.10.2019;1
31247112;19.10.2019;1
31248471;04.10.2019;1
31237992;19.10.2019;1
31059153;04.10.2019;1
31284648;19.10.2019;1
31219041;19.10.2019;1
31259031;19.10.2019;1
31231671;19.10.2019;1
31222737;04.10.2019;1
31240695;19.10.2019;1
30692310;04.10.2019;1
31246527;04.10.2019;1
31247391;19.10.2019;1
27427707;19.10.2019;1
31246443;04.10.2019;1
31248933;04.10.2019;1
31211586;04.10.2019;2
31249839;20.10.2019;1
31244817;20.10.2019;1
31247865;20.10.2019;1
31229655;04.10.2019;1
31244697;04.10.2019;1
31255689;20.10.2019;1
31245897;20.10.2019;1
31237920;04.10.2019;1
31241214;20.10.2019;1
31261062;20.10.2019;1
31238142;20.10.2019;1
31238526;20.10.2019;1
31204269;20.10.2019;1
31235883;05.10.2019;1
31233894;20.10.2019;1
31235445;20.10.2019;1
31253181;20.10.2019;1
27792177;20.10.2019;1
31252680;05.10.2019;1
31238235;21.10.2019;1
31246761;21.10.2019;1
31257822;21.10.2019;1
31261224;05.10.2019;1
31238505;21.10.2019;1
31243470;21.10.2019;1
31220463;05.10.2019;1
31243485;21.10.2019;1
31242012;21.10.2019;1
27729639;21.10.2019;1
31248987;21.10.2019;1
31233138;05.10.2019;1
30617463;05.10.2019;1
30994080;05.10.2019;1
31256562;05.10.2019;1
31225353;05.10.2019;1
31250781;05.10.2019;1
31230465;22.10.2019;1
30703245;06.10.2019;1
31254522;06.10.2019;1
31249107;06.10.2019;1
30839070;06.10.2019;1
31213662;06.10.2019;1
31242651;06.10.2019;1
31236372;06.10.2019;1
31247751;07.10.2019;1
31238658;22.10.2019;1
31238046;22.10.2019;1
28267836;22.10.2019;1
31252956;07.10.2019;1
31220688;22.10.2019;1
31247943;22.10.2019;1
30893037;22.10.2019;1
31247502;08.10.2019;1
31231383;22.10.2019;1
31253760;08.10.2019;1
31234413;23.10.2019;1
31225353;08.10.2019;1
31219041;23.10.2019;1
31223409;23.10.2019;1
31225047;09.10.2019;1
31232064;23.10.2019;1
31261080;23.10.2019;1
31247865;23.10.2019;1
31211967;23.10.2019;1
30490461;09.10.2019;3
31281750;09.10.2019;1
31240626;23.10.2019;1
31232055;09.10.2019;1
27607371;09.10.2019;1
31259220;09.10.2019;1
31070688;09.10.2019;1
31068963;17.08.2019;1
31253718;17.08.2019;1
30936000;05.08.2019;1
31229067;17.08.2019;1
31237431;05.08.2019;1
31241529;17.08.2019;1
31248102;05.08.2019;1
31231791;05.08.2019;1
31237203;05.08.2019;1
31215450;17.08.2019;1
27982716;17.08.2019;1
31252536;05.08.2019;1
31206960;17.08.2019;1
31202856;05.08.2019;1
31139085;17.08.2019;1
31249200;05.08.2019;1
27427707;05.08.2019;1
31243203;06.08.2019;1
31257519;06.08.2019;2
31262271;06.08.2019;1
31246035;06.08.2019;1
31248870;06.08.2019;1
31259019;06.08.2019;1
31253148;06.08.2019;1
31253676;06.08.2019;1
30060699;18.08.2019;1
31257723;06.08.2019;1
31178076;07.08.2019;1
30718431;07.08.2019;1
31262193;07.08.2019;1
31209807;07.08.2019;1
31243269;07.08.2019;1
31257546;07.08.2019;1
30485109;07.08.2019;1
31222320;07.08.2019;1
31245876;08.08.2019;1
30496281;08.08.2019;1
31246548;08.08.2019;1
31249839;08.08.2019;1
31257471;08.08.2019;2
30094062;08.08.2019;1
31247799;08.08.2019;1
31257969;08.08.2019;1
31234302;08.08.2019;1
31239480;08.08.2019;1
31250241;08.08.2019;1
31224912;08.08.2019;1
31248213;18.08.2019;1
31243470;08.08.2019;1
31228257;28.08.2019;1
31247214;28.08.2019;1
27914982;28.08.2019;1
31252497;08.08.2019;1
31246200;29.08.2019;1
28077948;08.08.2019;1
30798630;08.08.2019;1
30948342;08.08.2019;1
30375669;08.08.2019;1
31244745;29.08.2019;1
28173303;08.08.2019;1
31248294;08.08.2019;1
31260420;29.08.2019;1
30972774;08.08.2019;1
31251279;08.08.2019;1
31255905;08.08.2019;1
31246155;29.08.2019;1
31230147;29.08.2019;1
31262262;09.08.2019;1
31261308;29.08.2019;1
30451026;29.08.2019;1
30369528;29.08.2019;1
31240761;30.08.2019;1
31261674;30.08.2019;1
31261011;30.08.2019;1
31222068;30.08.2019;1
31236705;30.08.2019;1
31256976;30.08.2019;1
31206960;30.08.2019;1
30580479;30.08.2019;1
31246299;30.08.2019;1
31227963;30.08.2019;1
31239747;30.08.2019;1
31235919;30.08.2019;1
31258365;31.08.2019;1
31241307;18.08.2019;1
31261011;31.08.2019;1
31146981;18.08.2019;1
31261062;31.08.2019;1
31241214;31.08.2019;1
31207473;19.08.2019;1
30279810;31.08.2019;1
31253178;31.08.2019;1
31253463;19.08.2019;1
31258071;19.08.2019;1
31239009;19.08.2019;1
31243080;31.08.2019;1
31231080;31.08.2019;2
31246083;31.08.2019;1
31258245;31.08.2019;1
31277706;31.08.2019;1
30532251;19.08.2019;1
31239420;31.08.2019;1
28230408;19.08.2019;1
31256907;20.08.2019;1
31255833;20.08.2019;1
30271014;20.08.2019;1
31259166;20.08.2019;1
31258335;20.08.2019;1
31253781;20.08.2019;1
31246155;20.08.2019;1
31222320;20.08.2019;1
30775416;20.08.2019;1
31257231;20.08.2019;2
30585588;20.08.2019;1
31251348;20.08.2019;1
31232643;20.08.2019;1
31238304;20.08.2019;1
31248801;20.08.2019;1
31248717;20.08.2019;1
31234194;21.08.2019;1
31239576;21.08.2019;1
31205766;01.09.2019;1
31241559;21.08.2019;1
31256331;21.08.2019;1
31252755;21.08.2019;1
30617100;01.09.2019;1
27947847;21.08.2019;1
30568407;21.08.2019;1
31241031;21.08.2019;1
31257183;01.09.2019;1
31020681;21.08.2019;1
31256592;21.08.2019;1
31229307;01.09.2019;1
31259157;01.09.2019;1
31252107;01.09.2019;1
31241841;21.08.2019;1
27675516;21.08.2019;1
31168302;01.09.2019;1
31235733;21.08.2019;1
31259856;21.08.2019;1
30422757;21.08.2019;1
31222893;21.08.2019;1
31241721;21.08.2019;1
31262262;21.08.2019;1
31243440;21.08.2019;1
31258611;21.08.2019;1
31253754;21.08.2019;1
31254621;21.08.2019;1
31253907;21.08.2019;1
31248837;02.09.2019;1
30977811;02.09.2019;1
31020732;22.08.2019;1
31238556;22.08.2019;1
31262187;22.08.2019;1
31236150;02.09.2019;1
30060699;22.08.2019;1
28049355;03.09.2019;1
30532251;22.08.2019;1
28015575;22.08.2019;1
31248915;22.08.2019;1
31241277;22.08.2019;1
31247475;22.08.2019;2
31233327;03.09.2019;1
31281771;22.08.2019;1
27798648;22.08.2019;1
31237152;03.09.2019;1
31109790;22.08.2019;1
31255857;22.08.2019;1
31235745;22.08.2019;1
31262565;03.09.2019;1
31176276;03.09.2019;1
31247151;22.08.2019;1
31213119;22.08.2019;1
31219965;04.09.2019;1
30650610;22.08.2019;1
31260240;22.08.2019;1
31256571;04.09.2019;1
